CompanyLocationID,CompanyID,CompanyName,CompanyDescription,CompanyLocationDescription,secuirtycheckpoint,Hours,CompanyURL,AirlineCode,Terminal,Location,Categories,urlLogoImage,urlFrontImage,urlMenuDoc,AirportName,LocationPhone,CompanyLocationLastUpdated,CompanyLastUpdated,AddressLastUpdated,Lat,Long,Address,City,Zip,ProcessDate
1824,1260,Ethiopian Airlines,,passengers check in at Terminal 6 where flights depart; arrive at Terminal B,0,,www.ethiopianairlines.com,,Terminal 6,Departure Level,AIR CARRIER,,,,LAX,(800) 445-2733,2017-07-10 14:17:20.007000000,2017-07-10 14:17:12.800000000,,,,,,,04/22/2018 12:00:01 AM
1911,1347,Austrian Airlines,,passengers will check in at Terminal B where flights depart; arrivals at Terminal 6,0,,www.austrian.com,,TBIT,Departure Level,AIR CARRIER,,,,LAX,(800) 843-0002,2017-07-10 14:16:43.350000000,2017-07-10 14:16:36.240000000,,,,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1736,1172,Norwegian Air Shuttle,,,0,,www.norwegian.com/us/,,TBIT,Departure Level,AIR CARRIER,,,,LAX,(800) 357-4159,,2017-02-10 09:52:34.797000000,,,,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
517,339,LATAM,Located in Tom Bradley International Terminal (TBIT)., ,,,www.latam.com,LA,TBIT,,AIR CARRIER,,,,LAX,(310) 646-1954,,2016-12-21 10:45:49.027000000,,,,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
526,346,LAX Two Corp.,Management corp. at LAX., ,,,,,Terminal 2,,MISCELLANEOUS,,,,LAX,(310) 417-0392,,,,,,,,,04/22/2018 12:00:01 AM
551,361,Air Berlin,, ,,,www.airberlin.com,LT,TBIT,,"AIR CARRIER, ALL CARGO AIRLINES",,,,LAX,(917) 261-3165,,,,,,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
334,222,EVA Air,Located in Tom Bradley International Terminal (TBIT)., ,0,,www.evaair.com.tw,BR,TBIT,,AIR CARRIER,,,,LAX,(800) 695-1188,,,,,,"380 World Way, Box N-25",Los Angeles,90045,04/22/2018 12:00:01 AM
376,240,First Aid Station,Located in Tom Bradley International Terminal., ,,,,,TBIT,Departure Level,MEDICAL FACILITIES/MUNICIPAL AGENCIES,,,,LAX,(310) 215-6000,,,,,,,,,04/22/2018 12:00:01 AM
40,27,Air China,, ,0,,www.airchina.com.cn,AC,TBIT,,AIR CARRIER,,,,LAX,(310) 215-1188,,,,,,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
43,28,Air France,, ,1,,www.airfrance.com,AF,TBIT,,AIR CARRIER,,,,LAX,(310) 646-0035,,,,,,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
50,32,Air New Zealand,, ,0,,www.airnz.com,NZ,TBIT,,AIR CARRIER,,,,LAX,(310) 646-3069,,,,,,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
924,33,Fiji Airways,Located in Tom Bradley International Terminal (TBIT)., ,,,www.fijiairways.com,FJ,TBIT,,AIR CARRIER,,,,LAX,(866) 767-2247,,,,,,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
56,35,Air Tahiti Nui,Located in Tom Bradley International Terminal (TBIT)., ,,,www.airtahitinui-usa.com,,TBIT,,AIR CARRIER,,,,LAX,(310) 258-9913,,,,,,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
71,49,Airport Terminal Services,, ,,,,,Terminal 3,T-3,GROUND HANDLING SERVICES/AIRCRAFT SERVICES,,,,LAX,(310) 646-2297,,,,,,300 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
79,53,Alaska Airlines,"At LAX, Mexico International Arrivals are located in the Tom Bradley International Terminal (TBIT).", ,1,,www.alaskaair.com/Destinations/CityGuides.aspx?city=lax&CID=QX_OLA_BT_LAX_APT,,Terminal 6,T-6,AIR CARRIER,,,,LAX,(310) 665-1454,,,,,,600 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
87,56,All Nippon Airways (ANA),Located in Tom Bradley International Terminal (TBIT)., ,,,www.fly-ana.com,NH,TBIT,,AIR CARRIER,,,,LAX,(310) 646-1480,,,,,,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
130,79,Argenbright ,Security Screening Services provided at LAX., ,,,,,Terminal 5,Departure Level,CONTRACT SECURITY SERVICES,,,,LAX,(310) 649-1201,,,,,,500 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
131,79,Argenbright ,Security Screening Services provided at LAX., Screening Station,,,,,Terminal 7,Departure Level,CONTRACT SECURITY SERVICES,,,,LAX,(310) 342-9321,,,,,,700 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1049,79,Argenbright ,Security Screening Services provided at LAX., ,,,,,Terminal 6/7 ,Ticketing Level,CONTRACT SECURITY SERVICES,,,,LAX,(310) 342-9573,,,,,,Between Terminals 6 & 7,Los Angeles,90045,04/22/2018 12:00:01 AM
136,81,Asiana Airlines,Located in Tom Bradley International Terminal (TBIT)., ,,,www.flyasiana.com,OZ,TBIT,,AIR CARRIER,,,,LAX,(310) 646-0300,,,,,,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
146,90,Aviation Safeguards (Security Screening),Services provided at LAX.  , ,,,,,Terminal 3,Mailing Address,CONTRACT SECURITY SERVICES,,,,LAX,(310) 641-4671,,,,,,300 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
181,120,British Airways,Located in Tom Bradley International Terminal (TBIT)., ,,,www.british-airways.com,BA,TBIT,,AIR CARRIER,,,,LAX,(310) 846-2015,,,,,,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
208,136,Cathay Pacific Airways,Located in Tom Bradley International Terminal (TBIT)., ,,,www.cathaypacific.com,CX,TBIT,,AIR CARRIER,,,,LAX,(800) 233-2742,,,,,,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
225,150,China Airlines,Located in Tom Bradley International Terminal (TBIT)., ,,,www.china-airlines.com,CI,TBIT,,AIR CARRIER,,,,LAX,(800) 227-5118,,,,,,380 World Way,Los Angeles,90045-6439,04/22/2018 12:00:01 AM
228,151,China Eastern,Located in Tom Bradley International Terminal (TBIT)., ,,,www.ce-air.com,MU,TBIT,,AIR CARRIER,,,,LAX,(626) 583-1500,,,,,,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
235,154,China Southern,, ,0,,www.cs-air.com/en/,CZ,TBIT,,AIR CARRIER,,,,LAX,(888) 338-8988,,,,,,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1573,1030,Alitalia,,,0,,www.alitalia.com,,TBIT,Departure Level-  Tom Bradley International,AIR CARRIER,,,,LAX,(800) 223-5730,,,,,,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1578,1035,Turkish Airlines,,,0,,www.turkishairlines.com,,TBIT,,AIR CARRIER,,,,LAX,(800) 874-8875,,,,,,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1579,1036,Iberia Airlines,,,0,,www.iberia.com,,TBIT,,AIR CARRIER,,,,LAX,(800) 772-4642,,,,,,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1582,1039,Great Lakes Airlines,,,0,,,,Terminal 6,T-6,AIR CARRIER,,,,LAX,(800) 554-5111,,,,,,600 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1520,991,Qantas QF16 (Departure),,"QANTAS Flights 15, 16, 25, 26, 175, 176 operate from Terminal 4",0,,www.qantas.com,,TBIT,Departure Level,AIR CARRIER,,,,LAX,(800) 227-4500,,,,,,400 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1521,992,Qantas,,,0,,www.qantas.com,,TBIT,,AIR CARRIER,,,,LAX,(800) 227-4500,,,,,,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1522,993,Emirates,,,0,,www.emirates.com,,TBIT,Departure Level-  TBIT,AIR CARRIER,,,,LAX,(800) 777-3999,,,,,,,,,04/22/2018 12:00:01 AM
1615,1053,Transaero,,,1,,,,TBIT,,AIR CARRIER,,,,LAX,(877) 747-1191,,,,,,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1843,1279,American Airlines,,American Airlines flight operating from Gates 50A/50B/53A/53B arrive and depart in Terminal 5,0,,www.aa.com,,Terminal 5,Departure Level,AIR CARRIER,,,,LAX,(800) 433-7300,2017-07-10 14:15:40.963000000,2017-07-10 14:15:58.680000000,,,,500 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1441,949,Virgin America,,,0,,www.virginamerica.com,,Terminal 6,T-6,AIR CARRIER,,,,LAX,(877) 359-8474,2017-05-13 03:35:34.157000000,2017-05-13 03:35:43.270000000,,,,600 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1863,1299,InterJet,"InterJet Passengers Terminal 3 for Check-in. Passengers will walk from Terminal 3 to Terminal B for departure.
Departures and Arrivals will operate at Terminal B.","InterJet Passengers Terminal 3 for Check-in. Passengers will walk from Terminal 3 to Terminal B for departure.
Departures and Arrivals will operate at Terminal B.",0,,www.interjet.com,,Terminal 3,Departure Level,AIR CARRIER,,,,LAX,(866) 285-8307,2017-07-03 08:23:58.050000000,2017-05-15 04:54:56.597000000,,,,300 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1551,1010,Volaris,,Passengers check in at Terminal 2; will be bused to Terminal B where flights depart/arrive,0,,www.volaris.mx,,Terminal 2,T-2,AIR CARRIER,,,,LAX,(866) 988-3527,2017-07-03 08:21:56.217000000,,,,,200 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1258,778,Avianca Airlines,"Avianca Passengers Terminal 3 for Check-in. Passengers will walk from Terminal 3 to Terminal B for departure.
Departures and Arrivals will operate at Terminal B.","Avianca Passengers Terminal 3 for Check-in. Passengers will walk from Terminal 3 to Terminal B for departure.
Departures and Arrivals will operate at Terminal B.",0,,,,Terminal 3,Departure Level,AIR CARRIER,,,,LAX,(800) 284-2622,2017-07-03 08:20:38.433000000,2017-05-15 03:31:41.370000000,,,,300 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1055,169,Copa Airlines ,Copa flights check-in at Terminal 3. Guests will walk from Terminal 3 to the Tom Bradley International Terminal (Terminal B) for flight departure. Copa arriving passengers may be met at the Tom Bradley International Terminal (Terminal B), Check-in Terminal 3. Passengers will walk to the Tom Bradley International Terminal (Terminal B) for flight departure.,0,,www.copaair.com,CM,Terminal 3,T-3,AIR CARRIER,,,,LAX,(800) 359-2672,2017-07-03 08:19:36.887000000,2017-04-07 07:13:49.110000000,2017-04-07 07:07:31.560000000,,,300 Word Way,Los Angeles,90045,04/22/2018 12:00:01 AM
739,499,Southwest Airlines,"Located at LAX and Ontario airports.

LAX - Terminal 1 (T-1)
Ontario - Terminal 4 (T-4)", International passengers check in at Terminal 1; will be bused to Terminal B where international flights depart/arrive.,0,,www.southwest.com,WN,Terminal 1,,AIR CARRIER,,,,LAX,(310) 665-5680,2017-07-03 08:19:05.150000000,,,,,100 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
256,169,Copa Airlines ,Copa flights check-in at Terminal 3. Guests will walk from Terminal 3 to the Tom Bradley International Terminal (Terminal B) for flight departure. Copa arriving passengers may be met at the Tom Bradley International Terminal (Terminal B), Check-in Terminal 3. Passengers will walk to the Tom Bradley International Terminal (Terminal B) for flight departure.,0,,www.copaair.com,CM,TBIT,International Arrivals,AIR CARRIER,,,,LAX,(800) 359-2672,2017-07-03 08:17:30.853000000,2017-04-07 07:13:49.110000000,,,,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
988,65,American Airlines,American Airlines International Departures and Arrivals operate in Terminal 4. , American Airlines International Departures and Arrivals operate in Terminal 4.   ,0,,www.aa.com,AA,Terminal 4,T-4,AIR CARRIER,,,,LAX,(310) 646-3593,2017-07-03 08:08:35.297000000,,,,,400 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
118,70,American Eagle,, ,0,,www.aa.com,AA,Terminal 4,T-4,AIR CARRIER,,,,LAX,(310) 646-6500,2017-07-03 08:07:44.270000000,,,,,400 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1883,1319,XL Airways France,,,0,,www.xl.com,,Terminal 6,Departure Level,AIR CARRIER,,,,LAX,(877) 496-9889,2017-06-05 13:30:14.030000000,2017-06-05 13:30:22.810000000,,,,600 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1915,1351,Level Airlines,,,0,,,,TBIT,Departure Level,AIR CARRIER,,,,LAX,(800) 994-0704,2017-06-05 09:34:07.990000000,2017-06-05 09:34:07.980000000,,,,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
418,274,Hawaiian Airlines,, ,0,,www.hawaiianair.com,HA,Terminal 5,,AIR CARRIER,,,,LAX,(310) 417-1675,2017-05-17 04:24:52.720000000,2017-05-17 04:25:01.197000000,,,,500 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
36,24,Air Canada,, ,0,,www.aircanada.ca,AC,Terminal 6,,AIR CARRIER,,,,LAX,(888) 247-2262,2017-05-17 04:24:14.940000000,2017-05-17 04:24:24.033000000,,,,600 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1550,1009,Jet Blue,,,0,,www.jetblue.com,,Terminal 5,T-5,AIR CARRIER,,,,LAX,(800) 538-2583,2017-05-17 00:34:47.837000000,2017-05-17 00:35:00.003000000,,,,500 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1913,1349,Delta Airlines,,,0,,,,Terminal 2,Departure Level,AIR CARRIER,,,,LAX,(800) 221-1212,2017-05-15 04:06:39.143000000,2017-05-15 04:07:11.123000000,,,,200 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1536,1001,Spirit Airlines,,,0,,www.spiritair.com,,Terminal 5,T-5,AIR CARRIER,,,,LAX,(801) 401-2222,2017-05-15 03:05:41.300000000,2017-05-15 03:05:52.647000000,,,,500 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1841,1277,Boutique Airlines,,,0,,www.boutiqueair.com/,,Terminal 6,Departure Level,AIR CARRIER,,,,LAX,(855) 268-8478,2017-05-13 04:44:17.570000000,2017-05-13 04:44:29.467000000,,,,600 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
391,251,Frontier Airlines,, ,1,,www.flyfrontier.com,F9,Terminal 5,Departure Level,AIR CARRIER,,,,LAX,(801) 401-9000,2017-05-13 04:37:32.427000000,2017-05-13 04:37:40.923000000,,,,500 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1156,692,Sun Country,, ,0,,www.suncountry.com,,Terminal 5,Departure Level,AIR CARRIER,,,,LAX,(800) 359-6786,2017-05-13 04:36:29.480000000,2017-05-13 04:36:38.890000000,,,,500 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1912,1348,Delta Airlines,,,0,,,,Terminal 3,Departure Level,AIR CARRIER,,,,LAX,(800) 221-1212,2017-05-13 03:38:02.703000000,2017-05-13 03:38:11.020000000,,,,300 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1548,1007,Allegiant Air,,,0,,www.allegiantair.com,,Terminal 5,T-5,AIR CARRIER,,,,LAX,(866)719-3910,2017-05-13 01:36:04.830000000,2017-05-13 01:36:13.863000000,,,,500 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1836,1272,Hainan Airlines,,,0,,www.hainanairlines.com,,TBIT,Departure Level,AIR CARRIER,,,,LAX,(888) 688-8813,2017-05-08 14:57:17.660000000,2017-04-14 07:41:06.890000000,,,,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1864,1300,Qatar Airways,,,0,,,,TBIT,Departure Level,AIR CARRIER,,,,LAX,(877) 777-2827,2017-05-08 14:27:48.673000000,2017-05-08 14:27:58.543000000,,,,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1910,1346,LOT Polish,,,0,,www.lot.com,,TBIT,Departure Level,AIR CARRIER,,,,LAX,(212) 789-0970,2017-04-03 07:51:35.270000000,2017-04-03 07:51:35.260000000,,,,380 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1903,1339,Sichuan Airlines,,,0,,,,TBIT,Departure Level,AIR CARRIER,,,,LAX,,2016-10-13 10:59:27.023000000,2016-10-13 10:59:27.013000000,,,,,,,04/22/2018 12:00:01 AM
1773,1209,Rolling Stone Bar & Grill,,"Rolling Stone Bar & Grill's menu includes American favorites, small plates, and flatbread pizzas.
",1,,,,Terminal 7,Departure Level,FOOD AND BEVERAGE FACILITIES,,,,LAX,310-258-9775,2018-02-05 14:05:51.577000000,,,33.941541,-118.399468,700 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1802,1238,Hudson News,,"Hudson News features a wide array of last minute items for travelers.
",0,,,,Terminal 7,Departure Level,GIFT SHOPS AND NEWS STANDS,,,,LAX,310-216-5832,2018-02-05 13:55:51.650000000,,,33.941478,-118.399806,700 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1610,1050,DFS Duty Free,,"DFS Duty Free offers a variety of products for travelers. Domestic passengers are invited to purchase everything but liquor and tobacco.
",1,,,,Terminal 7,Departure Level,DUTY FREE SHOPS,,,,LAX,(310) 348-2620,2018-02-05 13:53:03.783000000,,,33.942102,-118.399554,700 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1634,1070,B Grill By BOA Steakhouse,,"B Grill serves up classic sandwiches and burgers as well as an assortment of fish and steak entrees.
",1,,,,Terminal 7,Departure Level,FOOD AND BEVERAGE FACILITIES,,,,LAX,213-235-0248,2018-02-05 13:52:38.650000000,,,33.94187381840336,-118.39978509650825,700 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1653,1089,Bartel's Harley Davidson Store,,"Bartel's Harley Davidson Store offers a wide assortment of apparel, handbags, and Harley gear.
",1,,,,Terminal 7,Departure Level,GIFT SHOPS AND NEWS STANDS,,,,LAX,(310) 568-8840,2018-02-05 13:52:14.467000000,2017-08-09 14:12:50.583000000,,33.941982,-118.399821,700 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1620,1057,Klatch Coffee,,"Klatch is one of the few airport coffee shops to serve up drip coffee one cup at a time.
",1,,,,Terminal 7,Departure Level,FOOD AND BEVERAGE FACILITIES,,,,LAX,(424) 702-1141,2018-02-05 13:51:46.563000000,,,33.942240754913946,-118.39994446627042,700 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1821,1257,Sunset News,,"Shop for snacks, souvenirs, and more at Sunset News.
",1,,,,Terminal 6,Departure Level,GIFT SHOPS AND NEWS STANDS,,,,LAX,424-227-8469,2018-02-05 13:49:58.967000000,,,33.94225258,-118.40211076,600 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1879,1315,The Wine Bar by Wolfgang Puck,,"Enjoy a cocktail and order from the neighboring Wolfgang Puck food options at The Marketplace Bar.
",1,,,,Terminal 6,Departure Level,FOOD AND BEVERAGE FACILITIES,,,,LAX,310-654-6951,2018-02-05 13:49:10.073000000,,,33.94185126,-118.40221077,,,,04/22/2018 12:00:01 AM
1878,1314,The Kitchen by Wolfgang Puck,,"The Kitchen Counter features freshly made sandwiches, salads, and grab & go snacks.
",1,,,,Terminal 6,Departure Level,FOOD AND BEVERAGE FACILITIES,,,,LAX,310-654-6951,2018-02-05 13:47:47.203000000,,,33.94171886,-118.40218645,600 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1880,1316,Wpizza by Wolfgang Puck,,"WPizza by Wolfgang Puck, features neapolitan pizza.
",1,,,,Terminal 6,Departure Level,FOOD AND BEVERAGE FACILITIES,,,,LAX,310-654-6951,2018-02-05 13:46:45.450000000,,,33.94162784,-118.40216843,600 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1739,1175,DFS Duty Free,,"Shop for Duty Free favorites at DFS.
",1,,,,Terminal 6,Departure Level,DUTY FREE SHOPS,,,,LAX,(310) 338-0027,2018-02-05 13:42:57.703000000,,,33.94145291,-118.40191488,600 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1833,1269,MAC Cosmetics,,"M.A.C. is well known for their line of cosmetics.
",1,,,,Terminal 6,Departure Level,GIFT SHOPS AND NEWS STANDS,,,,LAX,(424) 227-9503,2018-02-05 13:41:38.347000000,,,33.94136058,-118.40207637,600 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1849,1285,MARKET 8600,,"Shop for a range of snacks, Los Angeles souvenirs, and more at Market 8600.
",1,,,,Terminal 6,Departure Level,GIFT SHOPS AND NEWS STANDS,,,,LAX,424-227-7941,2018-02-05 13:41:10.370000000,,,33.94139594,-118.40194406,600 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1845,1281,Tumi,,"Shop at Tumi for exceptional quality luggage and handbags.
",1,,,,Terminal 6,Departure Level,GIFT SHOPS AND NEWS STANDS,,,,LAX,310-590-1100,2018-02-05 13:40:39.133000000,,,33.94130088,-118.40210053,600 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1875,1311,Belkin,,"Shop for forgotten phone accessories at the Belkin kiosk.
",1,,,,Terminal 6,Departure Level,GIFT SHOPS AND NEWS STANDS,,,,LAX,424-312-1179,2018-02-05 13:39:51.120000000,,,33.9411972,-118.40210431,600 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1890,1326,Earthbar,,"Earthbar offers healthy snacks, smoothies, and grab & go food options.
",1,,,,Terminal 6,Departure Level,FOOD AND BEVERAGE FACILITIES,,,,LAX,310-646-1770,2018-02-05 13:39:14.727000000,,,33.941261501252896,-118.40208277045076,,,,04/22/2018 12:00:01 AM
1887,1323,Point the Way Cafe,,"Golden Road's Point the Way Cafe features flatbreads, sandwiches, and craft beers.
",1,,,,Terminal 6,Departure Level,FOOD AND BEVERAGE FACILITIES,,,,LAX,310-646-2480,2018-02-05 13:38:13.523000000,,,33.94105334,-118.40218998,600 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1857,1293,Osteria by Fabio Viviani,,"Osteria by Fabio Viviani, serves up Italian appetizers, paninis, and pasta dishes.
",1,,,,Terminal 6,Departure Level,FOOD AND BEVERAGE FACILITIES,,,,LAX,424-227-9897,2018-02-05 13:37:22.730000000,,,33.94119456,-118.40180612,600 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1914,1350,Peet's Coffee,,"Peet's is well known for their fresh roasted, dark roast.
",1,,,,Terminal 6,Departure Level,FOOD AND BEVERAGE FACILITIES,,,,LAX,424-227-9897,2018-02-05 13:36:51.720000000,2017-05-15 15:35:21.600000000,,33.94106146712913,-118.40176471079434,600 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1859,1295,M.Fredric,,"Shop for a selection of women's apparel and more at M. Frederic.
",1,,,,Terminal 6,Departure Level,GIFT SHOPS AND NEWS STANDS,,,,LAX,310-646-1770,2018-02-05 13:36:15.330000000,2017-03-23 12:47:10.470000000,,33.94106053,-118.40193279,600 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1840,1276,Wahoo's Fish Taco,,"Wahoo's Fish Taco serves up fresh tacos, burritos, and more.
",1,,,,Terminal 6,Departure Level,FOOD AND BEVERAGE FACILITIES,,,,LAX,310-646-1770,2018-02-05 13:35:47.260000000,,,33.94095227,-118.40191562,600 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1839,1275,The Habit Burger Grill,,"The Habit serves up a variety of charbroiled burgers, fresh salads, and tasty sides.",1,,,,Terminal 6,Departure Level,FOOD AND BEVERAGE FACILITIES,,,,LAX,310-646-1770,2018-02-05 13:34:37.923000000,,,33.940912,-118.401894,600 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1844,1280,Los Angeles Magazine News,,Shop for last minute snacks and souvenirs at Los Angeles Magazine News.,1,,,,Terminal 6,Departure Level,GIFT SHOPS AND NEWS STANDS,,,,LAX,,2018-02-05 13:33:28.927000000,,,33.94070403,-118.40198959,600 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1609,1050,DFS Duty Free,,DFS Duty Free offers a variety of products for travelers. Domestic passengers are invited to purchase everything but liquor and tobacco.,1,,,,Terminal 5,Departure Level,DUTY FREE SHOPS,,,,LAX,(310) 348-2632,2018-02-05 10:00:54.603000000,,,33.940906,-118.404531,500 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1748,1184,Farmers Market To Go,,Farmers Market offers various healthy options for travelers.,1,,,,Terminal 5,Departure Level - Food Court,FOOD AND BEVERAGE FACILITIES,,,,LAX,310-428-4987,2018-02-05 10:00:10.680000000,,,33.940877,-118.404192,500 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1757,1193,Loteria!! Grill,,¡Loteria! Grill provides regional Mexican dishes with fresh and homemade salsas.,1,,,,Terminal 7,Departure Level - Food Court,FOOD AND BEVERAGE FACILITIES,,,,LAX,310-258-9775,2018-02-05 09:59:44.503000000,,,33.941398,-118.399436,700 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1746,1182,Loteria! Grill,,¡Loteria! Grill provides regional Mexican dishes with fresh and homemade salsas.,1,,,,Terminal 5,Departure Level - Food Court,FOOD AND BEVERAGE FACILITIES,,,,LAX,310-428-4987,2018-02-05 09:59:16.727000000,,,33.940877,-118.404192,500 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1747,1183,Monsieur Marcel Gourmet Market & Bistro,,Monsieur Marcel is a popular gourmet market and bistro featuring healthy organic options.,1,,,,Terminal 5,Departure Level - Food Court,FOOD AND BEVERAGE FACILITIES,,,,LAX,310-428-4987,2018-02-05 09:58:21.470000000,,,33.940877,-118.404192,500 World Way,Los Angeles,90045,04/22/2018 12:00:01 AM
1633,1069,Skewers by Morimoto,,"Chef Morimoto's airport restaurant dishes out various deep fried, Japanese kebabs and other menu items.",1,,,,Terminal 5,Departure Level,FOOD AND BEVERAGE FACILITIES,,,,LAX,(310) 337-1011,2018-02-05 09:57:25.390000000,,,33.940528,-118.404224,,,,04/22/2018 12:00:01 AM
